chamber_temp,chamber_pressure,gas_flow_1,gas_flow_2,rf_power,deposition_time,etch_temp,etch_pressure,etch_time,etch_power,clean_temp,clean_time,thickness,uniformity,particle_count,quality
443.04873460781306,3.471909143378249,198.82559145790742,155.12630881070308,769.4242098980823,116.69947264755999,27.703430891587676,51.12295316624996,88.0741427060474,489.47774648441793,68.65352387065853,293.9552430025988,94.37209130387045,1.8146275942064114,2,1
443.0140536964461,3.897738994262657,208.93073013881423,130.52511090496645,839.3771662163433,135.54962727725766,29.871584236966427,49.13737813336627,92.63975939992149,480.48887873965833,61.38628337672864,347.8780435026353,97.32184325615869,2.650766730541137,8,1
453.62943407349053,3.113850929424725,203.99220836805566,112.18729490140899,767.6735760261743,129.24826212376738,29.960905648089575,45.29191117208149,92.01753720558473,533.6452376706724,64.2363292443018,257.367498687013,100.49460668938798,1.6265885052976365,3,1
421.30079633013304,3.0808645444661025,221.88359095042952,152.23213142519384,842.3385554504122,131.47520616632244,23.395747586227255,52.52967152910376,83.13206719803631,493.98054735399575,67.98530075430364,356.5767384128592,100.24128128487159,1.7373561818232666,4,1
424.1262325123045,3.3249202020961985,209.5800628678552,146.79110300473252,800.9499541129935,128.19973642346787,24.43453942072351,55.15509108521222,92.52072754572563,472.0442761668065,54.53387162527419,302.99159538352643,106.20140138464174,1.9242756005938992,2,0
441.5656870613854,3.811513655305795,182.77380840605784,135.34581390927178,773.9372596571935,129.46243671615315,23.766160227008385,54.37293822904904,99.90168556919734,484.6172093210271,73.20322160004928,294.59620830070486,106.47556652923387,2.4236502402871163,7,1
434.80753319498365,3.0441961773569473,243.57124347983324,124.49059125522933,830.9203607872067,113.11917873419682,22.98546818409677,48.705995681955415,87.32693408925311,530.7681859555664,63.13660450144465,328.6013501640503,100.02832792207755,1.9824609646399962,2,1
454.7137099889291,2.6503533205668295,203.88666926676467,138.97885179790936,763.6273037638441,118.01397844646516,19.475515871990623,51.806261416817684,91.22055398992747,435.5778719501584,73.43419066632569,237.98201792824898,98.86151711819564,2.018841174341449,4,0
436.3796388671818,3.3646523424773003,197.05319546756988,147.08262772702835,831.9092020364106,110.10084686976451,24.955756845949473,58.35829718324305,91.65367132808684,485.7836437767811,72.99458002235455,341.40958723739254,102.583732161438,1.8042043914764547,4,1
428.8154444799706,3.665522239973276,219.27850846111141,159.98816735559586,810.6363060595893,117.89511969462967,21.14330321886667,55.35441146085734,87.72268359651784,542.8233067870306,67.28153478443808,355.73177486845145,105.31600660025755,2.134045993320551,4,1
471.9847315338233,3.860078524921649,204.98901891860143,152.8294662235197,770.183765545404,126.8410499093474,24.89748435539702,46.0791862890334,95.41520990155486,493.27132911586966,75.00274162850769,332.639186023773,102.76218404988774,1.9646347529529726,6,0
446.61335549270194,3.3610515913743804,207.98456385878654,174.12100870759093,826.4317407667279,121.34583284812247,31.34731242868895,37.26997467689265,84.5594749499601,510.9126692911137,73.71598672462467,236.9314389326785,97.84227098304646,1.6078488080426405,8,1
451.01292307031883,3.3765720178651994,249.84367997201375,134.46593915931908,827.3294862844319,133.11480818960294,23.471964711007875,51.483862535421174,100.66116414956747,543.4707585814878,68.4551926458268,322.9250339340145,96.93873069146339,2.0636457412741898,1,1
428.62877720679813,3.8461702202767243,194.49757143489907,163.2158833808615,857.8759802904979,108.5858420777278,25.5843220168842,53.99284063374216,95.00964449305796,535.6931861358868,67.89120192404151,349.3799567405605,94.44698140767137,2.075404384312511,2,1
441.83425913212227,2.939077490091374,193.6447821196521,150.70948114693093,848.3073506204648,125.0023835069824,27.71994515742785,44.553877540633685,82.50585119461684,482.3976490784031,75.48616392832179,346.2824636320727,100.96743423797626,3.1749003243969627,2,1
451.663838845648,3.3834437674450974,202.33157024024928,160.42003686177878,824.5637010363141,107.51697198130682,25.84087387589772,49.95605238938611,103.58407747909003,494.78425791184657,71.16006919703833,257.7573225832082,103.11560049159844,1.694486960489844,1,1
432.73509633866547,3.5571271669775175,221.43031871162077,143.45227705101684,743.6204524395619,120.94176469173642,25.87745256382689,48.68150467063461,91.34481169009277,536.1905560691605,75.22348584184071,330.4907049480902,103.67422596564728,1.5803121287155637,4,1
455.63547027518507,3.6347656163855104,169.86931939619203,166.07520560835886,922.4293494087028,127.40333422556479,23.91279269893576,50.52143161116099,84.21641986211958,537.5787794913559,58.055129628236315,353.8671120833744,105.7588018487745,2.139517130296816,8,1
440.9904196512179,3.3470579920427355,160.6888821704699,154.42837137517864,729.8191894464095,117.8549743317578,24.3043660748163,47.276518564401435,98.83643619992952,496.4779949874023,70.49242548509731,300.8839715593806,107.40154800330966,1.5035817914144343,2,1
445.62459375310084,3.5103323035117526,188.25769458759706,139.80832522623376,847.4631587141155,125.51126604086956,22.119968433436515,56.452554988139966,93.9573721555842,497.85817390830294,62.11295456515313,256.4189633163084,93.12517176161332,1.4634749260630882,2,1
440.97440081655907,2.753501793976103,167.32154081881424,149.8196395663022,821.5641908443149,110.40267665167066,27.538135026668222,50.739844403163815,75.82432236612769,510.70734778135403,69.87105746256618,324.85957778174804,102.02381216715663,1.2815506550620928,5,1
477.78417276763406,3.3025254762998455,191.50337304948724,146.4066621159435,741.2928813759443,103.36310021803617,19.775525030157713,45.60491556917625,85.79471746204916,554.6760276006917,73.56910104172943,331.6157390595525,102.19629744690337,1.6127132174037824,3,1
449.797541628931,3.6360526137663403,210.0499939225858,157.3376752595669,793.7849530560751,125.57029622487804,27.913265015146607,54.5873107679686,92.23277869777235,542.7026448263182,78.69570072874552,295.82375507022294,99.63026795791,1.6250561270290607,4,1
434.1343360656615,3.2053117897235963,182.18502272895472,132.30334875938237,796.062355687768,137.44010234075733,20.78890484576427,43.67906202004147,72.72346657885873,527.7354681519607,65.30916635781406,264.27829632408526,95.85827715027861,1.3583689131629981,6,1
462.33817368154786,3.517695266476879,171.46346846437314,149.5597244682646,865.2791357905262,110.03955059830108,27.887821822229956,56.42247188767566,90.68056068309915,456.85322895744434,67.37147597349008,329.4561625210849,107.22314917368385,1.8748581318271833,7,1
431.68734525043465,3.6340617502408095,201.38674323430695,155.92960878973997,764.3344549859894,132.22194180106794,23.938547421363456,54.95529712111282,91.26383498164208,489.00666373806973,69.52233546462232,276.93573403134724,97.05699744476283,0.8170094261339971,7,1
453.1329539250713,3.3972352397426704,217.2508696923034,150.4953496078955,786.9027496787824,120.4342340881641,21.30439393560076,56.94887647660393,80.53206494099342,491.1085330524039,65.12734449269055,311.9204017961661,89.0371557028353,2.2458828906558472,2,1
420.6049481418034,3.5511391312989713,166.10053122966775,170.20411866583493,683.1965197489369,106.64308478306924,26.73789593523891,49.20876813779192,92.16515909007971,556.7394013041389,74.89279864394629,346.7449906503884,100.10036142555117,1.7216030107413096,7,1
430.07720926652354,3.2111802304146164,216.40464796611968,161.6103416110658,886.7381396561789,108.68494698647838,27.786302605227323,47.51943010108312,90.05971071300027,490.4454243528145,69.64952727317188,250.23605709143942,98.81068166557121,1.7951081612538766,2,1
452.95291853803684,3.438016616091186,216.34612407476652,149.8877880488888,746.4765878489965,120.1578477336065,23.68576405568939,50.42010880466547,80.46964715291989,550.1377129231046,70.60978511688023,327.2329199390776,109.28848636406735,2.293437505180151,3,1
461.07699869993115,3.6830648508767667,219.08170204313257,153.2503364624651,816.3455432119588,115.95537712075897,27.1618316460368,49.57781606822234,97.3564843749026,477.17205317875664,73.1008656338708,293.80253909040596,102.44846977096876,2.185871954691999,4,1
452.57052421784954,3.5470918882905305,224.36960429743374,154.43498327223,794.9296085139068,106.87087023241762,18.144746515991947,46.73631857218244,96.70283035814244,480.36464169356964,69.64144241812295,294.58040148046274,98.47368626584384,1.6850469786481057,1,1
448.2652757641764,3.324040619130819,244.04027849319232,156.04949406250236,795.099951660833,103.05960718774595,21.0382111307602,47.23188342937179,87.68210330518112,519.2581642325256,65.91230435912067,315.4294930359848,99.01572454803463,2.2258953778290786,3,1
445.48344456616064,3.567264921287238,192.8781590276189,122.61513006503088,840.4930992435437,111.53280672073494,28.877226791406187,48.16813576366768,88.4113494128654,562.7258682228703,69.68489880850767,276.85847905757527,98.95798246081125,2.774447304136041,9,0
427.8221701444886,3.7143829371909853,202.19143160155716,145.4771055634598,883.5631230151818,121.93809008331118,24.328992177406253,44.14998156780069,95.81011150076276,491.52891482928493,65.71909320243306,264.7494258921407,111.08566687281692,1.4939082094367206,0,0
439.2023368740794,2.8850176164267567,191.6712313350395,127.7334139770986,812.5746834970996,119.93599247396862,19.413360020653457,53.38981644799667,88.39469485510554,397.4892855255521,70.53990444558244,246.47415683907968,103.37741934068922,2.3768873556782144,2,1
443.09041843560317,3.8477222194867693,200.0395368951162,169.1742142118923,832.7539008815263,114.98762042499922,22.90340145867402,49.738514312144964,74.55273439583877,437.43266390644453,74.98468860400898,336.9528812825764,92.96419913862995,1.443447131152778,6,1
465.85683339328375,3.3991235783956784,230.65746711272624,149.08725719995607,816.4445768363521,122.01887194291483,22.229798582424756,48.45810765383177,93.89549245919942,511.91846224657826,64.12510853863834,288.8498344467311,98.77780025949508,2.5877130311734047,3,1
455.15427434352694,3.627646979972069,173.09971032138662,147.09988575480565,850.8765711965314,130.40026719862686,24.502114805581225,44.44822919529162,83.49392543409193,441.00815892872924,62.33814499278954,317.098212370721,99.88183775999745,1.644036471442903,5,1
423.55439766955897,3.8591740770935683,182.7790065566885,163.45195998049851,776.8541810256836,123.94126510434148,23.887747048577058,44.19813511166267,86.88125556465926,465.37748694414347,70.24624967959836,285.44903775355033,94.46215898267866,1.6249388997727972,6,0
454.86125954092194,3.08849789083086,227.54361873009123,156.33487196174812,853.7695277208207,118.7869132861042,25.536795186814484,59.67957025361206,101.6629645436118,500.4936780255303,66.16100191628047,265.14718489875133,91.08522271376455,2.5746050705969847,2,1
444.22376579375526,3.287167699271736,220.4007301380418,133.07048228431188,855.5249932823692,129.28072006660688,24.791601845162276,46.86371268569215,88.92817220792962,402.02531017014155,70.15872637205985,319.5693782981742,102.97781690893422,2.3607874728778824,6,1
439.8461699954106,3.4134353912372886,192.73736706365844,148.93641956208947,854.1268504341455,110.40149697783706,29.079217765111057,53.05264197104663,90.01387948699099,484.81096842698184,71.60201760304851,309.83887721174466,95.97683502131048,1.6604537162933555,7,1
459.175144332613,3.2648739436626717,217.0880400224144,144.97249540160422,766.9926066331763,117.75080460444649,26.273645799159006,50.81317234950089,94.07733820370878,453.40765768558924,59.28156885535731,292.8930253803772,106.24385809279991,2.0636843693866376,8,1
465.46499283743924,4.020480972751042,206.82431684984067,123.83200667090918,791.5831182881404,117.98912064399632,26.373014833580758,36.12405769445949,94.04267155099225,440.03281128397,73.4492471382927,309.05688190324406,100.04097216303917,1.6450240497567181,5,1
463.969201786743,3.242968371851962,230.00549218001976,139.64585650144193,811.9733494390217,107.63046741557154,28.495471371683564,58.96225411569296,82.64641786097773,467.9126224312776,64.15165748522375,271.1854633126799,97.62865589869132,1.2036311207629633,5,1
437.4117371516604,3.33333596615394,201.49019187653545,147.246895169753,731.4578977585497,115.80125837715642,23.833693748711255,53.42041989388058,89.51761187572501,457.23164299722276,69.88826024717655,331.81799323665933,87.91633174927202,2.094642559063743,8,0
445.36181436223177,3.561316709480893,220.51264227745165,148.27573602762237,879.7460104043007,99.25040319104697,21.214367669924545,46.16164922847596,90.28922022340662,518.7792087196921,66.70308832280784,338.7718391560342,106.11158924813967,1.821788916096594,8,1
454.96895147105346,3.1393551421771733,252.8402382098524,127.76652864484038,799.3861733248912,139.12178047662954,28.62091097389675,49.85816747785202,92.17621517303061,547.8610714673154,67.24021492607852,322.7791371401076,101.4676341632265,1.5270832218725818,8,1
464.6331769068354,3.381295786473121,211.96198310094934,167.27498374571212,814.196394380236,110.62586211563686,25.407525244324336,44.25408316298167,92.31377552733295,485.4229259355575,78.46978969808994,288.8404272271899,97.75902640591319,2.652357539806182,5,1
442.81238643232064,3.5952359783750527,200.98656331589686,148.4684541166284,771.1497780136399,135.8611413142131,25.418053623696785,59.13110239230567,110.69952983021966,476.15496883812654,71.5963376039783,301.7804038405023,95.54854306209899,1.5439899105826544,5,1
447.21511535004277,3.4001418786852464,214.4489397044196,150.56329614990844,733.6561220316489,120.38084505719492,23.10001023540929,45.46171145879268,80.59312183530204,483.43179995368405,74.52344201476795,347.0650934440429,107.99545604515627,2.0719893124402686,5,1
433.40497538990957,3.4719839423300156,192.6943828359223,156.00962457509755,769.7985057262614,125.6486413215596,23.14943400068927,47.384580016526705,97.84073296158365,455.6725156824615,70.75470677101372,338.43498652833534,94.67890149663572,2.5399557852394943,5,1
432.05690063878995,3.3412003662654888,247.75935411049466,138.17885619144494,810.9602093816794,115.11200201649069,27.54016701631253,46.35219460926204,99.46700644666447,448.45032417521287,73.10006787327477,359.8160727152618,98.15676270848674,1.871972325731536,5,1
462.187887335913,3.04565890724577,203.60142075391963,156.84533959699044,833.6714406376847,122.07929691961674,27.95396739441283,50.40189700104585,93.94227179138822,434.1778218842665,72.08689181071726,276.5844344006048,102.84872551028532,1.632912274609633,7,1
470.34360042856235,3.5964779634017714,194.54133359548973,144.49388030972725,808.089577030136,126.50489639988436,27.351470217239974,56.851582500696566,84.7974768410154,446.8191616672731,71.27228072343414,273.89363148038603,107.25383320011687,2.1488741522348973,6,1
448.919848176295,4.026479921494173,183.28621989959927,136.55121689029212,817.3362008120976,126.64552414394183,27.378884816336424,58.94687224547579,103.31734424214102,565.2796402845051,75.5357795458234,304.03110862746325,98.9184014648111,2.2278498617911873,2,1
465.05299346838035,3.5055204892350313,221.94440383212876,158.601712400331,783.1486812659311,127.74773390074357,26.707088611779277,48.00501927888852,72.46413708207842,472.3831585854617,70.78252726922135,312.20687271888903,96.3259151288373,2.4382803483456548,2,1
455.4245403757145,3.567579235174265,217.34374825655476,172.37510788202712,824.8124283122714,116.31667289960824,25.39456819023447,51.89129491158961,84.53386642225739,382.33486112944945,81.42574286108852,295.73132504821314,99.4663039572234,2.935604725746755,2,1
440.32320368092314,3.707816826535058,190.05291257171814,160.87244060228747,874.1416433192953,115.19640327508645,24.473860947037057,50.40952706302036,99.37345757778249,476.5177224607597,74.80265786406218,288.3094671649378,104.52235331478668,1.7713544925212794,4,1
455.4209340826262,3.1192008510359903,211.52902690244846,163.84466347710645,835.2394721219493,104.05823674732396,28.630971549824658,45.09195367777971,87.03910717261985,436.38341852956717,64.30229651130155,338.02185548487387,105.646974426316,2.0979270027589134,4,1
473.07054849698955,4.010754397438881,169.82888063574288,142.19054090156553,840.477094412647,125.23219011176937,23.878837388528698,62.11277787297972,102.77171619840149,502.3793975998865,69.11725145508508,297.27803728358583,93.12420425477309,1.3653798418433518,5,0
449.4626094133507,3.5606986389268407,203.69941150146312,126.03570406247316,814.7008199653316,130.82378711323443,26.10993764164224,56.81379781148128,77.9055620425728,498.0658537905198,71.98538799745334,263.54365746245026,100.57470060188504,2.3331884997736654,11,0
473.4696548372101,3.9895570697267324,209.0551270415339,172.35206283149762,724.8422465200199,136.15981679917928,22.58796100613726,50.94557924855517,81.10318484841594,502.2354255076822,70.22248417856018,267.0093273919343,92.828672955193,2.0918583213478827,5,0
410.70382343865384,3.280090101342803,234.14659619118447,180.8177233410714,747.7666734684378,123.05172634580508,23.02210288944865,57.90938046749494,85.7468946389842,498.3709568501926,73.43436709486085,307.41192975400503,104.42108585488636,1.910655300604001,6,1
462.3285375656284,4.045418576767347,184.5836239454262,173.14210160654522,822.7437900331921,112.33520227091431,24.29153629642832,56.060533563589026,93.33919422029223,485.09158781521,73.98508352416937,390.0795745473506,102.11191950291577,1.6909697437065283,3,0
451.30570602357255,3.732546648210435,174.43294742395352,144.96321091530376,799.4530474019957,103.02903856710545,22.58818486981851,50.40930670540878,88.22383879695981,441.76415513840055,63.20206507100518,270.72168768764465,95.39407184524636,1.8257864573260572,4,1
445.51488974301196,3.6659120257557074,182.09144078149916,132.68048491906734,821.9921443236414,130.4166673308335,27.3935554764349,51.62981802663997,86.07680597950063,497.01383712114307,76.40538772358248,290.5537779398082,107.67072785025582,2.118166504906354,7,1
451.37641164803256,3.5702073363059443,173.2686299937016,134.0147595327065,883.8211708922037,102.03723433222464,20.955897245364913,57.56063071188327,101.3631714487882,540.7569835654277,67.51591267256978,372.1441432579812,101.67506740003694,1.5169148061051694,7,1
420.1864662809866,3.4254414145776653,226.73314715517967,124.74401148578927,836.3017999614667,116.59395922256233,25.29768887014322,45.269232094351594,102.1075598031132,572.5469233518081,67.02047747067621,285.47157810484595,101.12596240233314,1.8464402109123514,4,0
446.7049216824373,3.8601594975421616,230.97278590048074,148.38932072384932,862.9443102871411,117.75693172056354,25.397524290526544,58.3684534866067,86.68496187433955,490.4803469077597,67.00438803647229,313.6638252381422,99.1044425882702,2.008339021732634,6,1
455.3566885726762,3.542107960954414,206.40433155897657,174.08516937123682,804.7340694735365,119.3054486214898,19.567601265040956,48.87443719657442,76.3218575413627,494.8156021886526,74.04288202995292,356.27732167773695,99.95981032832671,1.2301899368938314,5,0
472.16841067112273,2.909879088923854,224.42589891370295,147.87506052191634,759.639216125778,120.35802600035841,23.676928538429173,57.62338371423783,72.74012936650097,520.0170871635557,68.66466150926107,271.45563957288533,98.09258749288605,1.4743513274133682,4,0
442.2259467258953,3.164844061487899,202.6791676116047,154.53484350522413,797.106692039283,121.38147556367575,25.767098614144427,49.9738670126859,91.91432091824285,559.7296623788842,66.68224177831146,290.72219333935317,96.29395751891873,1.6699977319902912,1,1
437.8725959566022,3.444246274342176,198.09776704598468,170.63395446456312,759.7624093140431,95.84636737921471,26.286183979882203,51.68803111236486,95.24764497775038,480.5481355798181,67.88020421278232,285.46902199096377,106.14565293802697,2.7841158663686567,6,1
442.47364434623194,3.5929996949496665,193.33924761892476,143.938570322514,877.9147478386224,120.14655909870126,24.387078374199504,49.82845821713771,90.50398228462836,527.7060526780135,61.02654170542061,254.46313911098426,97.5362870516716,1.5846374286374485,4,1
463.7310317655311,3.483023453330031,193.7921801724487,180.53297185079393,839.5195538267735,97.70424425888123,27.030664613442145,47.34078188594386,89.43273514335394,467.08722937902445,65.78918118024257,347.0809783706588,97.3679598113414,1.9721041899779572,4,1
454.9312666448953,3.865691236938099,169.04396887381938,179.8814161124618,826.025624831414,127.32218073090995,24.672051228291878,48.64972550927844,83.56365908244734,513.1939596106201,63.8020822567345,282.43786984590406,99.35352954925558,1.4797181265697568,6,1
442.0535969434944,2.914669440788413,205.28509527214678,148.03332991979275,861.7971601114052,114.44874844196389,25.04095873622517,56.89555701584283,95.23983835131071,538.8241670647349,68.65415334752055,273.7126297253432,107.12257240427404,1.6117984039262219,3,1
457.69901149670034,3.543076380951548,199.19332179571913,141.3369860397118,698.9971792738387,98.4296327477665,25.75496160695966,38.42918008663766,103.42548303119128,448.3655757380881,73.32096635136796,286.6669833578874,105.65582946848656,1.2794958142261526,2,1
451.45616324022063,2.9546062323838536,214.9072144815575,160.4585706958547,829.406897567133,111.85795322614624,27.780998886202507,43.80517027597581,72.26497858131555,478.9942111192713,72.76937950466613,327.8649421546232,98.02575815216257,2.3351511773368387,4,1
464.5296748579933,3.7279136886452506,201.8704699287722,144.78712586221712,734.4677107847814,114.29924660815347,22.972845992753406,46.37264145320949,89.37999048969827,538.1913238678001,76.28375248773291,303.3868061102364,106.13392712779338,1.3372268712824789,8,1
439.4692035918397,3.471662385667399,196.74592596861817,132.65167174398997,799.637215076717,131.90699617555003,23.539534382445108,44.60827603781989,82.2372132046912,524.6464492205918,75.1698790864831,276.25001083708906,100.5406008521417,2.4535055065723337,7,1
445.08506780103346,3.6258829916072353,182.5761393998474,169.21857980284472,784.4146203766393,121.96637741750246,22.993310524812355,57.549898052077445,78.07627204756919,541.4378456125942,67.35701642540812,312.2744953474516,95.78287365995982,2.2339485980274887,7,1
444.11837770301764,3.24083511182307,201.44306473643522,168.2467108091562,833.0868306048474,123.4444494435058,24.0034068515742,56.28838488926602,80.96019303372466,533.9375858581627,70.09535700376857,324.37784093245716,97.61935325998297,1.9622990764667032,3,1
428.0472757780182,3.8838394794973254,214.76474461632324,152.3326740564534,811.4093644480478,131.812216342206,29.278702774239292,52.960159046973075,93.03738284547524,486.3558588833318,69.8372195288929,299.2870623629173,106.86626934641863,2.4700129476965866,0,1
454.44180415596867,3.8125173992176555,177.1332201783228,131.05702869407733,867.2558586805894,119.0385571207551,26.718175957989466,46.810979662612326,93.23969758072933,587.9676059357877,59.244736586390566,292.9571721340302,110.41422631784556,3.5516006380570486,5,0
453.91582908269834,3.6750632909035663,201.74947507361478,131.5571062317392,769.9051419533694,127.54187961032403,21.606730764493474,56.675259333970686,101.6823020893984,505.4763996301358,63.913702315451275,330.4762781514666,101.59908379376601,2.2387628205631964,6,1
450.0767018496369,3.4611448259409676,204.66085903058968,151.60843932628728,835.4557194816642,126.83861113931992,23.198659103233975,42.05935037002228,90.07025237716368,377.77164203423195,69.16356661424444,294.62444260459677,97.16731419158491,1.4399696890012712,5,1
446.4811929993728,3.67395718558854,185.6387043276347,142.50193448242453,808.1111608449417,107.13530506430588,26.118301672829205,60.70991320073968,75.93422696104338,488.70614510490805,69.13551782429596,348.2457451887007,99.37541266163026,2.744508829856293,7,1
428.7694388692438,3.287932229603795,188.24287390184,144.88360601787588,718.2354864964224,134.7298357762983,22.28047665720169,46.57685101411224,88.09464366099223,481.23314972002686,72.56162527102583,277.2709538372906,96.1877790903054,2.0930557282628173,6,1
443.6903201585196,3.7566666977062138,204.6122169753243,165.32944732590005,754.0691770738483,105.79698219929305,22.82397987755573,48.68982389079281,78.90896742227373,531.8099666946911,72.31820814767924,276.57259602717625,96.91618310538375,3.055561700570359,6,1
444.85928225209847,3.994844268297176,177.33157963414754,160.99768976133836,792.5060983238916,129.17366649477847,29.034878998522444,47.853280747526426,80.34563290862395,481.9525873920748,61.14653748950133,272.88609659746965,96.4247610110159,1.7469748890283032,9,1
437.9658409616757,3.821183167993756,206.99847430498784,170.6721402074642,855.6146224945863,104.82926963094367,23.15987311458044,44.63446292950661,94.64447246725196,543.9587998327655,72.59298367228764,292.8346062993005,99.60328126250671,2.6409720113452777,7,1
447.58071432500986,3.2811192590577773,182.092912526816,135.14065164934112,823.1861528778558,126.01236788151674,27.86400044808816,59.62556561968459,91.55344724475536,522.3239748962683,70.89293603226882,300.07512184098954,100.60340518228963,1.9999216146763654,7,1
456.0607628522181,3.608425195181931,221.25707386066432,144.85212646969933,741.6249588059643,138.61914878150174,28.765969568592816,53.94447315392243,94.70052476348265,459.9963815411976,73.11686590822315,260.2309227128156,99.25919429659105,3.328364174732079,2,0
478.292788518158,3.1120575368724057,246.756554907766,161.3847254319017,792.9841885976421,117.87021343449788,22.799613726493106,56.077352710398934,87.14005722182618,494.385066575543,75.33432793820795,302.9027180374256,98.89338532739215,1.8591996222523814,6,0
452.6186671924776,3.6717170933527026,182.7848639659636,156.72117511519338,900.8903224396515,117.43644357146853,22.330112330328575,43.88165363969615,96.32423650740284,468.978662228984,69.28558513606013,316.96062561857866,103.80245811752847,3.5008343188951576,7,1
453.8632558608415,3.635181023858762,210.6841572474935,172.98570573881432,805.5611667420429,126.1043999931685,24.171603740556506,50.90468913502,86.6927768136791,507.39034587414676,76.2279411849004,256.0352533562091,98.85395537537276,2.2199130264243845,4,1
448.8833112635075,2.9390550981403507,185.46516190235963,156.30805058856103,783.6337212463802,116.70603544037456,21.734116837979126,52.60514344665702,98.93346266193798,468.74036531059517,65.55299773053477,284.3648572085734,99.17492094683132,2.4234823790575817,10,0
421.21843177051437,3.1514648468262907,220.81908347595578,177.7216365615833,824.586982037811,138.18278703742823,25.363101635508226,51.35378261774922,92.75711151577234,502.97740922036246,65.27130939813891,317.0245718570694,99.11719864486948,2.850166221968032,7,1
449.6022918682618,3.41505833097687,174.6948318182957,158.1002670258471,838.1696539790985,121.92192249458695,24.38304426443984,44.19813274466,88.34402503612306,489.10776996038356,72.1438609506777,267.3174220237224,107.71643866475634,1.6061228549306172,4,1
450.9034531491154,3.409742075857752,209.61173516855425,165.9325117138299,777.1915826259971,116.79830491779275,26.081740047658904,55.37750010565318,91.69674435340877,493.91106981280706,68.1561622734741,290.52064434259614,97.54392687587126,2.484548423013377,9,1
486.9486316872793,3.1371569193743585,182.54022066221296,145.14727579823315,825.1287387185719,114.59714472104316,29.190830368698464,50.60775041392577,89.85711439220066,582.0376151919239,71.30816282309485,332.6455070680139,102.98148053470767,1.8536233295645992,9,0
447.11458552828316,3.6166936188056553,195.86030821803263,150.21430817825984,783.5555251664596,110.67051529826979,27.452454942310958,45.225179821784984,102.76885212250339,485.5805909317118,79.96491059922246,353.85548289378056,96.25811153031269,2.0755594396604655,3,1
454.5232101350042,3.575442082682154,179.37949449705386,163.66416605759213,835.9663800914719,113.72245013242511,26.46771932623707,40.72374730223668,91.96350098063031,422.62267649531236,71.96747536751988,313.1974563374738,101.74972415712631,2.041530628705294,4,1
449.4793234544214,3.4417192604064444,216.44700941791507,174.19467255889583,808.4846578985641,116.49326606341404,19.101854761096245,53.0333325674494,89.98709862084394,540.6330457893739,71.0608476943206,294.9224014251716,102.73116595894169,2.2862053682159047,7,1
432.469829435707,3.273262549952491,183.26039291120827,160.9385542396613,824.0983913526446,115.1236092650142,26.330127946307126,62.2522786706575,88.09207314359361,540.3182360720804,65.65389810674077,284.95805938092815,105.4212964340137,2.265092163625999,5,1
